gene,value
LETMD1,7.86
SLC4A8,9.39
SCN8A,4.6
ANKRD33,3.34
ACVRL1,5.76
ACVR1B,8.81
GRASP,5.91
NR4A1,7.34
ATG101,9.34
KRT86,8.21
KRT18,11.75
EIF4B,14.98
TNS2,6.69
IGFBP6,5.48
SOAT2,5.25
ZNF740,8.03
MFSD5,9.78
ESPL1,10.19
PFDN5,11.78
C12orf10,8.76
SP1,12.66
AMHR2,4.56
TARBP2,6.65
HOXC13,5.86
HOXC12,3.83
HOXC11,4.35
HOXC8,6.4
HNRNPA1,16.37
COPZ1,13.12
ZNF385A,8.62
NCKAP1L,4.52
PDE1B,5.46
MUCL1,3.81
NEUROD4,4.77
OR9K2,6.44
OR10A7,4.84
OR6C74,3.79
OR6C1,5.69
OR6C3,5.26
OR6C75,4.28
OR6C65,5.62
OR6C76,4.41
OR6C2,4.25
OR6C68,3.85
OR6C4,3.67
OR2AP1,4.06
OR10P1,7.89
METTL7B,8.06
GDF11,5.41
ORMDL2,9.85
DGKA,7.96
CDK2,13.24
RAB5B,12.95
SUOX,10.01
IKZF4,6.34
RPS26,15.58
RPL41,14.53
SMARCC2,10.55
NABP2,10.35
SLC39A5,8.68
COQ10A,10.38
IL23A,6.07
SPRYD4,9.2
RBMS2,12.89
HSD17B6,6.39
GPR182,4.41
NAB2,7.01
LRP1,8.67
NXPH4,5.81
SHMT2,14.61
INHBC,6.24
INHBE,4.48
GLI1,6.55
MBD6,10.07
PIP4K2C,9.94
DTX3,6.77
ARHGEF25,5.23
SLC26A10,4.41
OS9,13.18
TSPAN31,9.86
MARCH9,7.34
XRCC6BP1,8.29
SLC16A7,11.4
USP15; MIR6125,13.16
MON2,11.44
TMEM5,10.08
SRGAP1,12.34
XPOT,13.28
TBK1,12.21
RASSF3,8.5
TBC1D30,3.78
LEMD3,10.89
MSRB3,11.28
HMGA2,10.68
IRAK3; MIR6502,4.53
DYRK2,7.38
RAP1B,13.02
NUP107,11.56
MDM2,10.22
CPSF6,11.88
LYZ,4.8
YEATS4,11.55
YEATS4,7.88
FRS2,10.22
CCT2,13.63
CNOT2,13.43
KCNMB4,6.94
LGR5,3.92
RAB21,14.4
TBC1D15,11.86
LOC101928137; RP11-314D7.2,5.61
ATXN7L3B,10.21
GLIPR1L1,6.47
GLIPR1L2,7.41
GLIPR1,14.46
ZDHHC17,9.93
NAV3,10.73
SYT1,10.65
OTOGL,4.19
MYF6,4.21
MYF5,4.87
METTL25,7.23
TMTC2,6.25
LRRIQ1,4.6
ALX1,4.23
NTS,4.16
C12orf29,10.5
TMTC3,13.15
LINC00615,4.72
C12orf74,5.06
PLEKHG7,4.5
NUDT4,12.68
SOCS2,10.01
CRADD,7.82
PLXNC1,5.93
VEZT,12.43
METAP2,12.5
SNRPF,10.44
AMDHD1,6.95
ELK3,11.82
CFAP54,4.99
NEDD1,10.91
TMPO,13.51
SLC25A3; SNORA53,13.01
APAF1,10.56
FAM71C,5.44
ACTR6,12.54
SCYL2,12.23
SLC17A8,3.74
NR1H4,3.99
GAS2L3,13.98
ANO4,4.97
UTP20,10.68
SPIC,4.06
MYBPC1,4.17
DRAM1,10.3
PARPBP,10.51
ASCL1,5.03
STAB2,6.19
HSP90B1; MIR3652,16.34
HSP90B1,7.86
TDG,9.51
HCFC2,10.02
TXNRD1,15.87
RPL18A,14.39
EID3,11.09
CHST11,9.82
CHST11,5.0
CHST11,6.5
CHST11,6.54
C12orf45,8.93
KIAA1033,12.43
KIAA1033,7.46
TCP11L2,7.25
POLR3B,12.23
RFX4,6.46
RFX4,5.72
RIC8B,10.85
TMEM263,9.33
BTBD11,6.76
PWP1,11.8
ASCL4,4.0
WSCD2,4.42
ISCU,11.04
DAO,4.58
USP30,9.65
UNG,8.21
ACACB,5.54
MYO1H,4.48
UBE3B,6.84
UBE3B,10.63
MVK,8.37
FAM222A,6.43
ANKRD13A,9.83
IFT81,10.57
ATP2A2,14.38
FAM216A,9.12
RAD9B,6.01
TCTN1,8.9
CCDC63,4.16
CUX2,4.73
SH2B3,7.48
SH2B3,6.44
MAPKAPK5; ADAM1A,13.39
ERP29,7.77
TRAFD1,8.82
PTPN11,13.45
RPH3A,6.4
OAS3,9.34
OAS2,4.76
DTX1,5.15
CFAP73,6.59
RITA1,8.39
TPCN1,9.7
PLBD2,10.42
SDSL,6.29
RNFT2,9.21
FBXW8,9.69
RFC5,11.93
PEBP1,10.89
SUDS3,8.89
SRRM4,6.21
CCDC60,4.43
TMEM233,6.56
PRKAB1,10.08
CCDC64,5.61
SIRT4,5.86
DYNLL1,15.19
RNF10,10.27
CABP1,5.94
MLEC,13.6
UNC119B; MIR4700,8.25
ACADS,4.58
HNF1A,5.43
P2RX7,4.21
P2RX4,7.31
RNF34,12.3
ORAI1,7.21
TMEM120B,6.77
SETD1B,8.22
BCL7A,8.04
MLXIP,7.33
MLXIP,6.44
LRRC43,4.83
B3GNT4,5.05
KNTC1,11.63
DENR,14.19
CCDC62,5.83
HIP1R,6.88
HIP1R,6.22
C12orf65,12.6
KMT5A,11.21
SNRNP35,9.78
TMED2,14.87
DDX55,9.99
GTF2H3,11.39
TCTN2,11.81
ATP6V0A2,9.18
DNAH10,4.38
BRI3BP,11.02
AACS,9.5
TMEM132B,4.55
LOC100128554; RP5-944M2.3,4.66
TMEM132C,4.7
GLT1D1,6.37
FZD10,6.13
PIWIL1,5.49
RAN,14.76
ADGRD1,6.64
LOC338797; RP13-507P19.2; RP13-507P19.1,5.49
SFSWAP,12.09
MMP17,4.3
ULK1,8.81
PUS1,8.18
EP400; SNORA49,11.76
EP400NL,7.39
NOC4L,10.82
FBRSL1,5.45
P2RX2,5.66
ZNF84,11.2
ZNF140,9.6
SLC6A12,8.71
SLC6A13,5.53
KDM5A,10.42
NINJ2,9.48
RAD52,9.71
FBXL14,8.31
CACNA2D4,4.66
DCP1B,8.87
NRIP2,4.15
FOXM1,13.0
CRACR2A,6.9
FGF23,5.23
FGF6,7.38
C12orf4,13.05
AKAP3,3.75
VWF,6.93
TNFRSF1A,12.8
SCNN1A,8.29
VAMP1,9.54
MRPL51,14.1
IFFO1,7.5
NOP2,8.27
CHD4,9.36
LPAR5,5.05
ACRBP,3.53
ING4,8.23
ZNF384,10.42
PIANP,5.38
MLF2,14.2
CDCA3,8.65
PHB2; SCARNA12,12.56
LPCAT3,11.72
APOBEC1,4.35
GDF3,4.66
CLEC4C,4.79
SLC2A14,7.89
SLC2A3,6.01
C3AR1,4.62
FAM90A1,3.94
CLEC4E,6.04
AICDA,4.26
MFAP5,4.34
M6PR,12.96
LINC00612,4.28
A2M,5.69
PZP,4.87
DDX12P; DDX11,10.85
KLRB1,3.98
CLECL1,5.61
CD69,4.39
CLEC2B,6.44
CLEC2A,5.23
CLEC1B,4.0
CLEC1A,5.1
CLEC7A,5.65
OLR1,11.11
KLRC4-KLRK1; KLRK1; KLRC4,7.28
KLRAP1,7.0
MAGOHB,12.88
STYK1,5.27
YBX3,14.29
TAS2R7,4.05
TAS2R8,3.44
TAS2R9,3.62
TAS2R10,7.05
TAS2R13,5.7
TAS2R50,5.98
TAS2R20,7.06
TAS2R19,6.75
TAS2R46,6.6
TAS2R42,5.16
PRB3,4.02
LRP6,9.98
MANSC1,11.37
DUSP16,7.85
GPR19,7.96
GPRC5D,4.57
HEBP1,10.88
GSG1,5.25
LINC01559,6.41
GRIN2B,4.25
PLBD1,10.99
GUCY2C,5.06
HIST4H4,7.6
WBP11,14.72
SMCO3,4.83
ART4,6.69
MGP,3.33
ERP27,8.85
ARHGDIB,13.12
EPS8,10.98
SLC15A5,4.91
LMO3,5.22
RERGL,4.23
PLCZ1,5.57
SLCO1A2,6.99
SLCO1A2,4.66
RECQL,12.65
GYS2,4.86
LDHB,8.06
KCNJ8,8.66
ABCC9,4.39
ABCC9,4.26
C2CD5,11.24
SOX5,6.37
SOX5,4.51
SOX5,4.29
BCAT1,7.16
C12orf77,4.6
CASC1,4.9
LYRM5,6.16
KRAS,11.55
BHLHE41,11.56
ITPR2,10.67
ASUN,12.61
TM7SF3,12.38
C12orf71,5.47
MANSC4,5.11
PTHLH,7.3
ERGIC2,13.19
OVCH1,4.45
TMTC1,6.51
IPO8,11.49
CAPRIN2,13.11
FAM60A,12.93
DENND5B,10.59
AMN1,7.59
H3F3C,11.87
YARS2,9.2
PKP2,12.06
SYT10,4.31
CPNE8,14.12
KIF21A,10.27
ABCD2,5.48
ABCD2,5.58
SLC2A13,7.15
GXYLT1,11.27
YAF2,10.58
ZCRB1; MIR7851,12.0
PRICKLE1,9.48
ADAMTS20,4.32
TWF1,12.38
NELL2,4.8
DBX2,6.39
PLEKHA8P1,8.91
SCAF11,9.79
SLC38A1,15.6
SLC38A2,16.17
SLC38A4,6.41
AMIGO2,11.39
RPAP3,12.38
ENDOU,5.38
HDAC7,8.62
VDR,9.55
COL2A1,7.81
SENP1,12.76
ASB8,12.41
OR10AD1,4.21
ZNF641,5.81
LALBA,5.58
KANSL2; SNORA2B,11.06
CCNT1,12.69
ADCY6; MIR4701,8.69
DDX23,12.76
RND1,5.71
FKBP11; ARF3,7.4
WNT10B,7.39
DDN,5.03
RHEBL1,5.52
DHH,4.49
LMBR1L,7.65
TUBA1B,17.16
TUBA1A,15.46
C1QL4,8.15
MCRS1,9.65
FAM186B,4.19
NCKAP5L,6.31
BCDIN3D,5.79
FAIM2,4.93
RACGAP1,13.48
CERS5,11.07
LIMA1,12.23
FAM186A,3.84
SLC11A2,9.76
CSRNP2,7.04
TFCP2,9.98
POU6F1,5.88
SMAGP,9.23
BIN2,3.94
CELA1,5.65
GALNT6,6.4
SCN8A,13.48
FIGNL2,4.19
ACVRL1,7.98
KRT80,7.03
C12orf80,4.66
KRT85,6.41
KRT84,5.21
KRT82,5.11
KRT75,4.54
KRT6B,8.6
KRT6C,5.25
KRT6A,8.13
KRT5,5.18
KRT71,5.25
KRT74,5.23
KRT72,5.77
KRT73,4.62
KRT2,4.98
KRT1,4.3
KRT77,6.55
KRT76,7.41
KRT3,3.9
KRT4,6.29
KRT79,6.27
KRT78,6.76
KRT8,13.57
SPRYD3,6.21
CSAD,7.45
ITGB7,6.29
RARG,6.96
AAAS,12.56
SP7,3.62
MAP3K12,7.64
ATF7; NPFF,10.61
CALCOCO1,9.67
SMUG1,9.66
CBX5; MIR3198-2,13.91
NFE2,4.04
GPR84,4.58
ZNF385A,5.65
ITGA5,10.17
GTSF1,4.18
PPP1R1A,5.59
LACRT,6.23
DCD,4.2
TESPA1,3.85
OR6C6,3.97
PHC1,10.45
OR6C70,4.51
ITGA7,7.65
CD63,13.11
MMP19,4.56
PYM1,8.88
PMEL,5.68
MYL6,5.75
SMARCC2,14.15
RNF41,9.64
ANKRD52,7.87
ANKRD52,5.36
STAT2,7.79
APOF,5.63
TIMELESS,7.67
MIP,4.98
GLS2,6.03
BAZ2A,11.25
ATP5B,15.54
PTGES3,13.55
SDR9C7,4.44
RDH16,3.54
ZBTB39,7.56
NEMP1,14.0
STAT6,10.41
NDUFA4L2,4.69
ARHGAP9,6.86
DDIT3,7.49
DCTN2,10.69
AGAP2,5.04
CDK4,13.3
AVIL,5.73
CTDSP2,9.56
LRIG3,11.54
FAM19A2,5.39
LINC01465,4.13
PPM1H,8.8
RPL14,7.61
AVPR1A,6.87
DPY19L2,9.1
C12orf66,7.34
C12orf56,5.45
GNS,14.2
WIF1,5.2
LOC100129940; flanu; RP11-366L20.2,8.29
GRIP1,4.79
IFNG,5.33
IL26,4.11
IL22,4.49
MDM1,6.86
MDM1,6.9
CPM,12.05
LRRC10,5.27
BEST3,3.85
PTPRB,6.07
PTPRR,7.55
TSPAN8,5.42
ZFC3H1,12.88
TRHDE-AS1,5.38
KCNC2,4.7
CAPS2,5.84
KRR1,12.57
PHLDA1,13.99
NAP1L1,15.47
NAP1L1,10.17
BBS10,11.09
OSBPL8,13.47
CSRP2,10.2
E2F7,9.1
PAWR,12.87
PPP1R12A,11.35
LIN7A,3.99
PPFIA2,5.91
CCDC59,11.93
SLC6A15,5.95
TSPAN19,4.15
RASSF9,3.85
MGAT4C,3.75
C12orf50,5.47
CEP290,11.92
KITLG,8.35
DUSP6,10.86
POC1B; POC1B-GALNT4; GALNT4,10.1
ATP2B1,10.27
EPYC,5.18
KERA,6.02
LUM,3.9
DCN,5.72
BTG1; LINC01619,7.11
CLLU1OS,4.57
EEA1,11.44
RPL41P5,14.21
UBE2N,11.9
PGAM1,12.77
CEP83,9.07
TMCC3; MIR7844,5.28
NR2C1,11.6
FGD6,11.2
USP44,4.59
NTN4,14.79
CCDC38,6.29
HAL,6.65
LTA4H,13.56
CDK17,13.62
IKBIP,8.73
ANKS1B,8.01
UHRF1BP1L,11.57
GOLGA2P5,6.2
SLC5A8,5.03
ARL1,12.06
SYCP3,6.23
GNPTAB,9.82
CCDC53,9.87
NUP37,9.84
PMCH,4.8
IGF1,7.39
C12orf42,5.79
GLT8D2,4.78
NFYB,10.61
SLC41A2,10.42
ALDH1L2,6.14
APPL2,8.64
NUAK1,6.88
CKAP4,10.25
MTERF2,8.85
CRY1,9.21
PRDM4,10.48
CMKLR1,4.87
SART3,10.62
TMEM119,8.33
SELPLG,7.04
CORO1C,14.69
SVOP,5.9
ALKBH2,11.82
FOXN4,6.2
KCTD10,11.38
MMAB,8.31
TRPV4,5.2
GLTP,9.14
GIT2,11.26
C12orf76,7.05
GPN3,10.53
VPS29,14.49
PPTC7,10.91
HVCN1,4.18
PPP1CC,15.52
MYL2,3.75
FAM109A,6.33
ATXN2,14.25
BRAP,9.82
TMEM116,8.22
NAA25,8.1
HECTD4; MIR6861,10.71
RPL6,14.95
RASAL1,7.54
DDX54,10.62
IQCD,7.94
SLC8B1,8.76
SDS,4.82
LHX5,3.54
RBM19,11.56
TBX5,4.84
TBX3,8.68
MED13L,12.41
C12orf49,9.88
TESC,5.45
FBXO21,10.12
KSR2,5.4
WSB2,12.77
PEBP1,7.45
TAOK3,12.15
LINC00934,3.42
CIT; MIR1178,10.46
RAB35,10.81
GCN1; MIR4498,9.16
RPLP0,13.17
PXN,12.27
PLA2G1B,5.59
MSI1,6.56
TRIAP1,8.54
SRSF9,10.37
COQ5,10.51
POP5,6.11
UNC119B,5.58
SPPL3,11.2
C12orf43,8.27
OASL,6.25
CAMKK2,7.71
ANAPC5,12.73
KDM2B,8.91
MORN3,7.74
HPD,4.11
BCL7A,5.58
IL31,4.51
CLIP1,12.13
ZCCHC8,13.41
RSRC2,14.01
HCAR2,4.99
HCAR3,6.4
HCAR1,5.88
VPS37B,7.32
ABCB9,6.41
PITPNM2,4.68
MPHOSPH9,10.68
CDK2AP1,14.13
SBNO1; MIR8072,12.17
RILPL2,9.3
RILPL1,7.85
EIF2B1,12.15
DNAH10OS,5.06
NCOR2,9.8
SCARB1,10.08
UBC,15.65
DHX37,5.53
SLC15A4,11.38
TMEM132D,5.52
STX2,12.87
DDX51,6.56
GALNT9,4.47
LRCOL1,5.58
POLE,7.03
POLE,5.56
ANKLE2,11.41
ZNF891,6.25
ANHX,6.28
CACNA1C,4.74
ITFG2,9.49
ITFG2,7.25
RHNO1,12.52
TULP3,13.94
DYRK4,9.44
NDUFA9,12.63
GALNT8,4.52
KCNA6; GALNT8,7.79
NTF3,4.34
NTF3,9.85
CD27,4.49
TAPBPL,7.73
GPR162,5.36
P3H3,6.97
LRRC23,6.77
EMG1,10.52
C1S,9.02
CLEC4A,6.22
ZNF705A; FAM66C,5.74
MGST1,15.51
MGST1,6.26
AEBP2,12.28
SLCO1B3,11.76
SLCO1B7; SLCO1B1,5.05
LRMP,5.78
LRMP,6.54
SSPN,3.87
SSPN,8.87
MED21,12.21
MED21,5.75
FGD4,8.32
SLC48A1,7.56
SLC48A1,10.46
TUBA1C,4.02
TUBA1C,16.34
PRPF40B,7.91
PRPF40B,5.54
TMBIM6,4.21
TMBIM6,15.89
DAZAP2,15.85
KRT7,9.43
KRT7,13.81
PRR13,13.15
PCBP2; PCBP2-OT1,15.83
HOXC10,5.91
HOXC9,7.17
HOXC6; HOXC4; HOXC5,6.67
BLOC1S1,11.51
RDH5,5.62
BLOC1S1-RDH5; RP11-644F5.10,7.96
ERBB3,7.44
PA2G4,15.74
ZC3H10,7.05
ESYT1,11.55
MYL6B,9.17
MYL6,13.14
MARS; MIR6758,13.41
KIF5A,5.18
METTL21B,9.62
TSFM,9.42
HELB,8.74
CAND1,12.06
SLC35E3,11.65
SLC35E3,3.78
RAB3IP,11.81
MYRFL,6.05
THAP2,7.8
TMEM19,10.82
TPH2,4.79
TRHDE,9.74
PTPRQ,4.61
PTPRQ,4.92
ACSS3,5.12
ACSS3,6.03
CLLU1,4.11
MRPL42,14.15
CHPT1,10.5
CHPT1,6.13
C12orf75,13.79
FICD,8.97
FICD,4.85
TCHP,10.51
TCHP,5.78
ACAD10,7.11
ALDH2,10.39
OAS1,9.07
LINC00173,5.15
MAP1LC3B2,4.04
MAP1LC3B2,7.0
HSPB8,6.56
COX6A1,13.41
GATC,13.42
PSMD9,9.33
WDR66,6.58
OGFOD2,6.12
ARL6IP4,10.6
FAM101A,7.25
ZNF664,11.5
FAM101A,6.61
PXMP2,9.6
PGAM5,8.25
ZNF26,8.04
ZNF26,8.57
ZNF10,6.86
ZNF268,9.64
PARP11,8.12
ANO2,4.39
SPSB2,6.5
SPSB2,4.82
C1R,5.51
C1RL,8.05
RBP5,5.61
CD163L1,4.47
CD163,6.51
KLRC3,9.31
KLRC2,8.75
KLRC1,5.41
PRR4,7.03
PRH1,6.1
TAS2R14,9.13
PRR4,8.06
TAS2R31,10.02
TAS2R30; TAS2R43; PRR4,9.86
PRH1; TAS2R14; PRR4,9.07
PRB4,6.0
PRB1,5.29
PRB2,4.68
RERG,7.09
RERG,5.46
ST8SIA1,4.38
ST8SIA1,4.46
ST8SIA1,3.72
ST8SIA1,5.54
LMNTD1,5.89
PUS7L,10.64
RAPGEF3,4.69
PRKAG1,13.69
KMT2D,9.14
FMNL3,6.89
KRT81,8.9
KRT83,5.85
ATP5G2,12.8
SARNP,10.34
DNAJC14,6.18
CS,14.79
PAN2; CNPY2,6.46
NACA,14.93
PRIM1,10.33
TAC3,5.29
MYO1A,5.54
STAC3,5.5
R3HDM2,8.47
B4GALNT1,7.17
CYP27B1,7.18
METTL1,7.09
LLPH,11.41
TMBIM4,10.37
CCER1,4.46
NDUFA12,4.75
NDUFA12,11.54
DEPDC4,6.56
PAH,4.14
PAH,5.28
NT5DC3,11.9
C12orf73,9.09
SSH1,11.26
ANAPC7,11.52
ARPC3,13.33
ARPC3,12.16
HRK,6.81
NOS1,4.24
VSIG10,5.59
VSIG10,6.71
RHOF,8.6
LINC01089,7.33
DIABLO,10.45
VPS33A,11.47
CCDC92,8.81
CCDC92,8.39
RIMBP2,5.98
GOLGA3,8.58
CHFR,9.89
ZNF605,8.52
MPHOSPH8,5.87
ZMYM2,8.67
IFT88,8.33
IL17D,5.28
SAP18,12.08
MRPL57,9.04
FGF9,8.85
SGCG,3.49
TNFRSF19,6.53
C1QTNF9B-AS1,5.92
SPATA13; C1QTNF9,5.58
ATP12A,4.97
RNF17,3.63
PABPC3,12.59
NUP58,11.17
ATP8A2,4.3
CDK8,9.66
WASF3,5.05
SNORD102; SNORA27; RPL21,13.27
RASL11A,5.83
GTF3A,12.88
POLR1D,10.69
GSX1,7.22
PDX1,3.91
ATP5EP2,10.28
PAN3; RNU6-82P,9.27
POMP,12.08
MTUS2,5.46
USPL1,12.04
ALOX5AP,8.61
MEDAG,5.06
TEX26,3.4
B3GLCT,9.59
RXFP2,3.72
FRY,4.11
BRCA2,10.05
PDS5B,12.09
PDS5B,7.58
KL,5.13
RFC3,12.52
RFC3,6.14
NBEA,5.29
CCNA1,5.64
SERTM1,5.9
RFXAP,6.77
EXOSC8,11.03
UFM1,10.21
FREM2,4.32
NHLRC3,9.23
COG6,8.7
SLC25A15; MIR621,8.44
WBP4,10.21
WBP4,5.74
NAA16,10.1
RGCC,6.02
DGKH,9.31
AKAP11,9.7
TNFSF11,5.58
FAM216B,4.78
SERP2,6.1
GPALPP1,9.67
GTF2F2,10.44
COG3,9.14
SPERT,4.47
ZC3H13,5.08
LRRC63,5.26
LRCH1,8.79
NUDT15,8.69
ITM2B,12.9
RB1,11.67
CYSLTR2,5.93
FNDC3A,10.29
MLNR,4.04
CDADC1,9.76
SETDB2,7.32
PHF11,9.24
ARL11,4.14
TRIM13; KCNRG,8.83
DLEU1,7.94
RNASEH2B,8.68
FAM124A,7.9
SERPINE3,5.66
WDFY2,9.9
CCDC70,5.4
ALG11; UTP14C,10.03
CKAP2,11.83
HNRNPA1L2,7.6
SUGT1,10.64
OLFM4,4.89
PRR20D; PRR20B,3.97
PRR20D; PRR20B,3.97
PRR20C; PRR20E,3.97
PCDH17,5.6
TDRD3,8.56
DACH1,4.37
BORA,7.98
PIBF1,7.38
KLF5,10.52
LMO7DN,8.32
IRG1,4.39
CLN5,8.42
SCEL,4.57
SLAIN1,5.71
RBM26,12.39
NDFIP2,9.49
MIR17HG; MIR17; MIR18A; MIR19A; MIR19B1; MIR20A; MIR92A1,6.17
GPC5,4.57
GPC6,10.3
GPC6,6.12
GPR180,9.99
CLDN10,5.6
DNAJC3,11.97
HS6ST3,4.22
MBNL2,14.47
RAP2A,10.16
IPO5,12.57
FARP1; MIR3170,12.62
FARP1,5.33
UBAC2,8.89
TM9SF2,13.99
CLYBL,5.83
ZIC2,8.27
PCCA,9.98
ITGBL1,8.1
TPP2,11.94
DAOA,5.32
ABHD13,10.72
TNFSF13B,4.59
MYO16,4.64
COL4A2,10.12
CARKD,8.12
ING1,7.77
ARHGEF7,11.74
TEX29,6.26
SOX1,4.25
SPACA7,6.09
TUBGCP3,6.0
ATP11AUN,3.57
ATP11A,7.51
ATP11A,5.53
ATP11A,5.48
F7,8.05
F10,7.04
PROZ,4.41
CUL4A,11.89
CUL4A,9.09
LAMP1,11.15
TMCO3,11.59
TFDP1,12.39
GRK1,5.06
CDC16,11.93
UPF3A,12.5
CHAMP1,11.17
TUBA3C,9.07
TPTE2,4.53
PSPC1,12.69
ZMYM5,9.05
GJA3,6.06
GJB2,5.16
GJB6,5.49
CRYL1,6.05
N6AMT2,7.48
XPO4,9.91
LATS2,8.91
SKA3,10.74
ZDHHC20,11.35
MICU2,9.41
SACS,11.72
MIPEP,7.67
C1QTNF9B,9.45
PARP4,10.96
CENPJ,9.43
AMER2,4.59
MTMR6,10.77
MTMR6,7.34
SHISA2,6.96
GPR12,3.65
USP12,10.08
USP12,6.72
MTIF3,9.34
LNX2,7.08
CDX2,6.96
URAD,5.54
FLT3,4.33
FLT1,4.5
SLC46A3,8.23
SLC7A1,10.5
UBL3,10.63
KATNAL1,9.7
HMGB1,14.92
HSPH1,14.9
ZAR1L,4.11
STARD13,9.15
MAB21L1,4.53
DCLK1,3.72
SPG20,10.94
SMAD9,6.24
ALG5,7.4
SUPT20H,12.25
CSNK1A1L,7.66
POSTN,5.38
TRPC4,5.95
STOML3,5.02
PROSER1,10.98
LHFP,6.15
FOXO1,5.08
FOXO1,5.2
MRPS31,7.25
ELF1,11.69
ELF1,6.61
ELF1,5.44
ELF1,7.57
KBTBD6,6.43
KBTBD7,6.05
MTRF1,8.18
VWA8; MIR5006,10.38
EPSTI1,5.19
ENOX1,7.23
CCDC122,9.25
SMIM2,5.97
TSC22D1,9.48
NUFIP1,8.86
KCTD4,5.13
TPT1; SNORA31,14.04
SLC25A30,9.2
ERICH6B,5.38
SIAH3,4.78
ZC3H13,11.94
CPB2,4.47
LCP1,6.0
ESD,11.49
ESD,6.93
HTR2A,4.43
SUCLA2,10.35
MED4,9.54
LPAR6,8.26
RCBTB2,6.3
CAB39L,6.96
RCBTB1,8.87
EBPL,11.52
KPNA3,9.06
KPNA3,7.9
SPRYD7,10.87
DLEU2; MIR15A; MIR16-1; MIR3613,9.5
DLEU7,5.51
INTS6,10.03
DHRS12,6.13
LINC00282,6.34
ATP7B,5.18
NEK3,9.45
THSD1,7.3
VPS36,8.82
LECT1,4.88
PCDH8,4.1
DIAPH3,12.59
PCDH9,5.36
PCDH9,3.74
LINC00550,4.42
KLHL1,4.87
DACH1,4.92
MZT1,11.44
DIS3,11.55
KLF12,5.44
TBC1D4,7.8
COMMD6,9.95
KCTD12,5.1
MYCBP2,8.47
LOC100129307,7.7
EDNRB,7.16
POU4F1,4.96
RNF219,11.1
RBM26,12.27
RBM26,8.5
SPRY2,9.19
SLITRK1,5.06
SLITRK6,4.06
DCT,4.93
TGDS,10.72
SOX21,4.24
ABCC4,12.55
DZIP1,9.31
DZIP1,8.01
UGGT2,11.51
OXGR1,5.24
RNF113B,4.5
STK24,9.19
SLC15A1,5.32
DOCK9,8.75
GPR18,5.36
GPR183,5.88
ZIC5,8.71
GGACT,7.17
RPS26,12.19
TMTC4,11.1
NALCN,10.88
FGF14; FGF14-IT1,3.21
METTL21C,4.95
CCDC168,4.46
TEX30,13.21
KDELC1,11.85
SLC10A2,5.96
EFNB2,5.99
ARGLU1,11.33
FAM155A,6.4
FAM155A,3.64
FAM155A,4.51
LIG4,10.97
IRS2,10.9
IRS2,8.33
COL4A1,7.89
RAB20,5.84
CARS2,10.07
LINC00346,5.84
ANKRD10,12.11
TUBGCP3,10.37
TUBGCP3,7.87
PCID2,10.5
GRTP1,5.96
LOC101928841; RP11-102K13.5,8.57
ADPRHL1,6.59
DCUN1D2,8.25
ATP4B,5.4
LINC00552,4.94
GAS6,7.71
RASA3,9.68
DNAJC15,13.02
LACC1,8.67
PRR20B; PRR20E; PRR20A; PRR20D,3.97
PRR20C; PRR20D,3.97
UCHL3,11.47
LMO7,10.53
SLITRK5,6.97
BIVM-ERCC5,10.34
BIVM,11.29
ERCC5,13.81
TNFSF13B,6.04
MCF2L,4.68
MCF2L,5.84
TMEM255B,5.63
GAS6-AS1,6.53
LINC00452,10.7
RNF6,12.44
N4BP2L1,6.39
N4BP2L2,12.77
CCDC169-SOHLH2,4.64
SOHLH2,5.39
CCDC169,5.53
LINC00598,4.59
KIAA0226L,3.92
NEK5,4.85
NEK5,5.74
PCDH20,5.46
FBXL3,9.37
MAFIP; TEKT4P2,11.48
OR11H12,3.66
POTEM; POTEG,5.05
OR4N2,3.86
OR4Q3,5.34
OR4M1,3.84
OR4K2,3.92
OR4K5,4.02
OR4K1,4.64
OR4K15,4.29
OR4Q2,5.73
OR4L1,4.21
OR4K17,3.88
OR4N5,3.66
OR11G2,4.19
OR11H6,3.41
OR11H7,5.11
OR11H4,3.69
PARP2,10.83
APEX1,13.84
PNP,13.75
RNASE10,4.72
ANG; RNASE4,6.75
EDDM3B,4.11
RNASE6,6.16
RNASE3,6.02
RNASE2,4.79
METTL17,7.94
SLC39A2,5.23
TPPP2,6.57
RNASE7,5.28
RNASE8,4.06
ARHGEF40,7.88
RP11-998D10.7; FLJ10357,5.28
TMEM253,5.17
RPGRIP1,4.21
TOX4,13.62
OR4E2,5.99
ABHD4,7.43
OXA1L,14.82
MRPL52,7.31
MMP14,8.87
LRP10,11.22
REM2,5.51
PSMB11,6.28
C14orf119,10.11
RNF212B,3.97
IL25,6.2
CMTM5,5.39
THTPA,8.47
DHRS2,5.69
DHRS4L1,7.49
LRRC16B,4.58
CPNE6,3.99
PCK2,6.38
PSME1,10.49
REC8,7.67
TSSK4,5.39
GMPR2,11.74
NFATC4,6.63
NYNRIN,4.94
KHNYN,8.96
FOXG1,6.45
G2E3,9.75
SCFD1,11.61
COCH,9.67
AP4S1,8.59
ARHGAP5,12.6
AKAP6,5.83
NPAS3,4.11
SRP54,12.07
INSM2,4.31
BRMS1L,11.1
BRMS1L,7.18
PAX9,9.65
MIPOL1,9.7
MIPOL1,7.19
SSTR1,4.8
GEMIN2,7.68
PNN,14.96
